1425549600,2015-03-05 05:00:00,-0.014466667
1425549660,2015-03-05 05:01:00,-0.014500000
1425549720,2015-03-05 05:02:00,-0.014583333
1425549780,2015-03-05 05:03:00,-0.014566667
1425549840,2015-03-05 05:04:00,-0.014550000
1425549900,2015-03-05 05:05:00,-0.014616667
1425549960,2015-03-05 05:06:00,-0.014850000
1425550020,2015-03-05 05:07:00,-0.014966667
1425550080,2015-03-05 05:08:00,-0.014950000
1425550140,2015-03-05 05:09:00,-0.014866667
1425550200,2015-03-05 05:10:00,-0.014783333
1425550260,2015-03-05 05:11:00,-0.014550000
1425550320,2015-03-05 05:12:00,-0.014516667
1425550380,2015-03-05 05:13:00,-0.014783333
1425550440,2015-03-05 05:14:00,-0.014733333
1425550500,2015-03-05 05:15:00,-0.014800000
1425550560,2015-03-05 05:16:00,-0.014883333
1425550620,2015-03-05 05:17:00,-0.014833333
1425550680,2015-03-05 05:18:00,-0.014866667
1425550740,2015-03-05 05:19:00,-0.014850000
1425550800,2015-03-05 05:20:00,-0.014816667
1425550860,2015-03-05 05:21:00,-0.014916667
1425550920,2015-03-05 05:22:00,-0.014883333
1425550980,2015-03-05 05:23:00,-0.014950000
1425551040,2015-03-05 05:24:00,-0.014850000
1425551100,2015-03-05 05:25:00,-0.014750000
1425551160,2015-03-05 05:26:00,-0.014766667
1425551220,2015-03-05 05:27:00,-0.014383333
1425551280,2015-03-05 05:28:00,-0.014200000
1425551340,2015-03-05 05:29:00,-0.014266667
1425551400,2015-03-05 05:30:00,-0.014300000
1425551460,2015-03-05 05:31:00,-0.014483333
1425551520,2015-03-05 05:32:00,-0.014550000
1425551580,2015-03-05 05:33:00,-0.014633333
1425551640,2015-03-05 05:34:00,-0.014633333
1425551700,2015-03-05 05:35:00,-0.014600000
1425551760,2015-03-05 05:36:00,-0.014633333
1425551820,2015-03-05 05:37:00,-0.014683333
1425551880,2015-03-05 05:38:00,-0.014533333
1425551940,2015-03-05 05:39:00,-0.014650000
1425552000,2015-03-05 05:40:00,-0.014666667
1425552060,2015-03-05 05:41:00,-0.014583333
1425552120,2015-03-05 05:42:00,-0.014583333
1425552180,2015-03-05 05:43:00,-0.014600000
1425552240,2015-03-05 05:44:00,-0.014566667
1425552300,2015-03-05 05:45:00,-0.014683333
1425552360,2015-03-05 05:46:00,-0.014716667
1425552420,2015-03-05 05:47:00,-0.014733333
1425552480,2015-03-05 05:48:00,-0.014783333
1425552540,2015-03-05 05:49:00,-0.014750000
1425552600,2015-03-05 05:50:00,-0.014833333
1425552660,2015-03-05 05:51:00,-0.014800000
1425552720,2015-03-05 05:52:00,-0.014816667
1425552780,2015-03-05 05:53:00,-0.014783333
1425552840,2015-03-05 05:54:00,-0.014750000
1425552900,2015-03-05 05:55:00,-0.014633333
1425552960,2015-03-05 05:56:00,-0.014666667
1425553020,2015-03-05 05:57:00,-0.014616667
1425553080,2015-03-05 05:58:00,-0.014650000
1425553140,2015-03-05 05:59:00,-0.014333333
1425553200,2015-03-05 06:00:00,-0.014100000
1425553260,2015-03-05 06:01:00,-0.014183333
1425553320,2015-03-05 06:02:00,-0.014233333
1425553380,2015-03-05 06:03:00,-0.014416667
1425553440,2015-03-05 06:04:00,-0.014633333
