1441011600,2015-08-31 05:00:00,-0.015583333
1441011660,2015-08-31 05:01:00,-0.015600000
1441011720,2015-08-31 05:02:00,-0.015566667
1441011780,2015-08-31 05:03:00,-0.015500000
1441011840,2015-08-31 05:04:00,-0.015583333
1441011900,2015-08-31 05:05:00,-0.015516667
1441011960,2015-08-31 05:06:00,-0.015516667
1441012020,2015-08-31 05:07:00,-0.015500000
1441012080,2015-08-31 05:08:00,-0.015483333
1441012140,2015-08-31 05:09:00,-0.015550000
1441012200,2015-08-31 05:10:00,-0.015450000
1441012260,2015-08-31 05:11:00,-0.015416667
1441012320,2015-08-31 05:12:00,-0.015516667
1441012380,2015-08-31 05:13:00,-0.015550000
1441012440,2015-08-31 05:14:00,-0.015533333
1441012500,2015-08-31 05:15:00,-0.015500000
1441012560,2015-08-31 05:16:00,-0.015416667
1441012620,2015-08-31 05:17:00,-0.015450000
1441012680,2015-08-31 05:18:00,-0.015450000
1441012740,2015-08-31 05:19:00,-0.015450000
1441012800,2015-08-31 05:20:00,-0.015366667
1441012860,2015-08-31 05:21:00,-0.015516667
1441012920,2015-08-31 05:22:00,-0.015533333
1441012980,2015-08-31 05:23:00,-0.015533333
1441013040,2015-08-31 05:24:00,-0.015516667
1441013100,2015-08-31 05:25:00,-0.015466667
1441013160,2015-08-31 05:26:00,-0.015516667
1441013220,2015-08-31 05:27:00,-0.015550000
1441013280,2015-08-31 05:28:00,-0.015466667
1441013340,2015-08-31 05:29:00,-0.015433333
1441013400,2015-08-31 05:30:00,-0.015483333
1441013460,2015-08-31 05:31:00,-0.015533333
1441013520,2015-08-31 05:32:00,-0.015533333
1441013580,2015-08-31 05:33:00,-0.015550000
1441013640,2015-08-31 05:34:00,-0.015583333
1441013700,2015-08-31 05:35:00,-0.015516667
1441013760,2015-08-31 05:36:00,-0.015550000
1441013820,2015-08-31 05:37:00,-0.015533333
1441013880,2015-08-31 05:38:00,-0.015583333
1441013940,2015-08-31 05:39:00,-0.015583333
1441014000,2015-08-31 05:40:00,-0.015583333
1441014060,2015-08-31 05:41:00,-0.015600000
1441014120,2015-08-31 05:42:00,-0.015533333
1441014180,2015-08-31 05:43:00,-0.015483333
1441014240,2015-08-31 05:44:00,-0.015516667
1441014300,2015-08-31 05:45:00,-0.015500000
1441014360,2015-08-31 05:46:00,-0.015466667
1441014420,2015-08-31 05:47:00,-0.015483333
1441014480,2015-08-31 05:48:00,-0.015466667
1441014540,2015-08-31 05:49:00,-0.015550000
1441014600,2015-08-31 05:50:00,-0.015516667
1441014660,2015-08-31 05:51:00,-0.015533333
1441014720,2015-08-31 05:52:00,-0.015550000
1441014780,2015-08-31 05:53:00,-0.015600000
1441014840,2015-08-31 05:54:00,-0.015650000
1441014900,2015-08-31 05:55:00,-0.015616667
1441014960,2015-08-31 05:56:00,-0.015616667
1441015020,2015-08-31 05:57:00,-0.015583333
1441015080,2015-08-31 05:58:00,-0.015583333
1441015140,2015-08-31 05:59:00,-0.015550000
1441015200,2015-08-31 06:00:00,-0.015600000
1441015260,2015-08-31 06:01:00,-0.015616667
1441015320,2015-08-31 06:02:00,-0.015583333
1441015380,2015-08-31 06:03:00,-0.015466667
1441015440,2015-08-31 06:04:00,-0.015550000
1441015500,2015-08-31 06:05:00,-0.015600000
1441015560,2015-08-31 06:06:00,-0.015566667
1441015620,2015-08-31 06:07:00,-0.015600000
1441015680,2015-08-31 06:08:00,-0.015550000
1441015740,2015-08-31 06:09:00,-0.015583333
1441015800,2015-08-31 06:10:00,-0.015550000
1441015860,2015-08-31 06:11:00,-0.015533333
1441015920,2015-08-31 06:12:00,-0.015533333
1441015980,2015-08-31 06:13:00,-0.015500000
1441016040,2015-08-31 06:14:00,-0.015466667
1441016100,2015-08-31 06:15:00,-0.015466667
1441016160,2015-08-31 06:16:00,-0.015516667
1441016220,2015-08-31 06:17:00,-0.015483333
1441016280,2015-08-31 06:18:00,-0.015500000
1441016340,2015-08-31 06:19:00,-0.015550000
1441016400,2015-08-31 06:20:00,-0.015533333
1441016460,2015-08-31 06:21:00,-0.015450000
1441016520,2015-08-31 06:22:00,-0.015500000
1441016580,2015-08-31 06:23:00,-0.015533333
1441016640,2015-08-31 06:24:00,-0.015466667
1441016700,2015-08-31 06:25:00,-0.015550000
1441016760,2015-08-31 06:26:00,-0.015533333
1441016820,2015-08-31 06:27:00,-0.015466667
1441016880,2015-08-31 06:28:00,-0.015433333
1441016940,2015-08-31 06:29:00,-0.015450000
1441017000,2015-08-31 06:30:00,-0.015383333
1441017060,2015-08-31 06:31:00,-0.015383333
1441017120,2015-08-31 06:32:00,-0.015450000
1441017180,2015-08-31 06:33:00,-0.015450000
1441017240,2015-08-31 06:34:00,-0.015400000
1441017300,2015-08-31 06:35:00,-0.015400000
1441017360,2015-08-31 06:36:00,-0.015416667
1441017420,2015-08-31 06:37:00,-0.015433333
1441017480,2015-08-31 06:38:00,-0.015400000
1441017540,2015-08-31 06:39:00,-0.015450000
1441017600,2015-08-31 06:40:00,-0.015416667
1441017660,2015-08-31 06:41:00,-0.015350000
1441017720,2015-08-31 06:42:00,-0.015316667
1441017780,2015-08-31 06:43:00,-0.015283333
1441017840,2015-08-31 06:44:00,-0.015300000
1441017900,2015-08-31 06:45:00,-0.015316667
1441017960,2015-08-31 06:46:00,-0.015316667
1441018020,2015-08-31 06:47:00,-0.015350000
1441018080,2015-08-31 06:48:00,-0.015333333
1441018140,2015-08-31 06:49:00,-0.015316667
1441018200,2015-08-31 06:50:00,-0.015333333
1441018260,2015-08-31 06:51:00,-0.015366667
1441018320,2015-08-31 06:52:00,-0.015333333
1441018380,2015-08-31 06:53:00,-0.015383333
1441018440,2015-08-31 06:54:00,-0.015283333
1441018500,2015-08-31 06:55:00,-0.015350000
1441018560,2015-08-31 06:56:00,-0.015366667
1441018620,2015-08-31 06:57:00,-0.015333333
1441018680,2015-08-31 06:58:00,-0.015366667
1441018740,2015-08-31 06:59:00,-0.015316667
1441018800,2015-08-31 07:00:00,-0.015283333
1441018860,2015-08-31 07:01:00,-0.015300000
1441018920,2015-08-31 07:02:00,-0.015283333
1441018980,2015-08-31 07:03:00,-0.015250000
1441019040,2015-08-31 07:04:00,-0.015250000
1441019100,2015-08-31 07:05:00,-0.015266667
1441019160,2015-08-31 07:06:00,-0.015216667
1441019220,2015-08-31 07:07:00,-0.015250000
1441019280,2015-08-31 07:08:00,-0.015250000
1441019340,2015-08-31 07:09:00,-0.015183333
1441019400,2015-08-31 07:10:00,-0.015283333
1441019460,2015-08-31 07:11:00,-0.015366667
1441019520,2015-08-31 07:12:00,-0.015300000
1441019580,2015-08-31 07:13:00,-0.015250000
1441019640,2015-08-31 07:14:00,-0.015300000
