1436605200,2015-07-11 05:00:00,-0.018066667
1436605260,2015-07-11 05:01:00,-0.018166667
1436605320,2015-07-11 05:02:00,-0.017883333
1436605380,2015-07-11 05:03:00,-0.017816667
1436605440,2015-07-11 05:04:00,-0.017933333
1436605500,2015-07-11 05:05:00,-0.018133333
1436605560,2015-07-11 05:06:00,-0.018183333
1436605620,2015-07-11 05:07:00,-0.018233333
1436605680,2015-07-11 05:08:00,-0.017966667
1436605740,2015-07-11 05:09:00,-0.017650000
1436605800,2015-07-11 05:10:00,-0.018533333
1436605860,2015-07-11 05:11:00,-0.018400000
1436605920,2015-07-11 05:12:00,-0.018400000
1436605980,2015-07-11 05:13:00,-0.018600000
1436606040,2015-07-11 05:14:00,-0.017350000
1436606100,2015-07-11 05:15:00,-0.017066667
1436606160,2015-07-11 05:16:00,-0.016950000
1436606220,2015-07-11 05:17:00,-0.017233333
1436606280,2015-07-11 05:18:00,-0.017233333
1436606340,2015-07-11 05:19:00,-0.017200000
1436606400,2015-07-11 05:20:00,-0.016966667
1436606460,2015-07-11 05:21:00,-0.016833333
1436606520,2015-07-11 05:22:00,-0.016866667
1436606580,2015-07-11 05:23:00,-0.017100000
1436606640,2015-07-11 05:24:00,-0.017183333
1436606700,2015-07-11 05:25:00,-0.017216667
1436606760,2015-07-11 05:26:00,-0.016933333
1436606820,2015-07-11 05:27:00,-0.017100000
1436606880,2015-07-11 05:28:00,-0.017366667
1436606940,2015-07-11 05:29:00,-0.017783333
1436607000,2015-07-11 05:30:00,-0.017850000
1436607060,2015-07-11 05:31:00,-0.017833333
1436607120,2015-07-11 05:32:00,-0.017733333
1436607180,2015-07-11 05:33:00,-0.017466667
1436607240,2015-07-11 05:34:00,-0.017333333
1436607300,2015-07-11 05:35:00,-0.017666667
1436607360,2015-07-11 05:36:00,-0.017716667
1436607420,2015-07-11 05:37:00,-0.017850000
1436607480,2015-07-11 05:38:00,-0.017800000
1436607540,2015-07-11 05:39:00,-0.017350000
1436607600,2015-07-11 05:40:00,-0.017216667
1436607660,2015-07-11 05:41:00,-0.017516667
1436607720,2015-07-11 05:42:00,-0.017666667
1436607780,2015-07-11 05:43:00,-0.017766667
1436607840,2015-07-11 05:44:00,-0.017750000
1436607900,2015-07-11 05:45:00,-0.017416667
1436607960,2015-07-11 05:46:00,-0.017200000
1436608020,2015-07-11 05:47:00,-0.017316667
1436608080,2015-07-11 05:48:00,-0.017716667
1436608140,2015-07-11 05:49:00,-0.017733333
1436608200,2015-07-11 05:50:00,-0.017650000
1436608260,2015-07-11 05:51:00,-0.017350000
1436608320,2015-07-11 05:52:00,-0.017350000
1436608380,2015-07-11 05:53:00,-0.017733333
1436608440,2015-07-11 05:54:00,-0.017800000
1436608500,2015-07-11 05:55:00,-0.017916667
1436608560,2015-07-11 05:56:00,-0.017583333
1436608620,2015-07-11 05:57:00,-0.017566667
1436608680,2015-07-11 05:58:00,-0.017766667
1436608740,2015-07-11 05:59:00,-0.018133333
1436608800,2015-07-11 06:00:00,-0.018083333
1436608860,2015-07-11 06:01:00,-0.018166667
1436608920,2015-07-11 06:02:00,-0.017866667
1436608980,2015-07-11 06:03:00,-0.017766667
1436609040,2015-07-11 06:04:00,-0.017866667
1436609100,2015-07-11 06:05:00,-0.018033333
1436609160,2015-07-11 06:06:00,-0.017866667
1436609220,2015-07-11 06:07:00,-0.017966667
1436609280,2015-07-11 06:08:00,-0.017716667
1436609340,2015-07-11 06:09:00,-0.017566667
1436609400,2015-07-11 06:10:00,-0.017583333
1436609460,2015-07-11 06:11:00,-0.017966667
1436609520,2015-07-11 06:12:00,-0.017916667
1436609580,2015-07-11 06:13:00,-0.017533333
1436609640,2015-07-11 06:14:00,-0.017266667
1436609700,2015-07-11 06:15:00,-0.017083333
1436609760,2015-07-11 06:16:00,-0.017133333
1436609820,2015-07-11 06:17:00,-0.017500000
1436609880,2015-07-11 06:18:00,-0.017550000
1436609940,2015-07-11 06:19:00,-0.017533333
1436610000,2015-07-11 06:20:00,-0.017233333
1436610060,2015-07-11 06:21:00,-0.017150000
1436610120,2015-07-11 06:22:00,-0.017083333
1436610180,2015-07-11 06:23:00,-0.017416667
1436610240,2015-07-11 06:24:00,-0.017383333
1436610300,2015-07-11 06:25:00,-0.017433333
1436610360,2015-07-11 06:26:00,-0.017116667
1436610420,2015-07-11 06:27:00,-0.017100000
1436610480,2015-07-11 06:28:00,-0.017383333
1436610540,2015-07-11 06:29:00,-0.017433333
1436610600,2015-07-11 06:30:00,-0.017433333
1436610660,2015-07-11 06:31:00,-0.017233333
1436610720,2015-07-11 06:32:00,-0.016916667
1436610780,2015-07-11 06:33:00,-0.016816667
1436610840,2015-07-11 06:34:00,-0.017100000
1436610900,2015-07-11 06:35:00,-0.017033333
1436610960,2015-07-11 06:36:00,-0.017133333
1436611020,2015-07-11 06:37:00,-0.017066667
1436611080,2015-07-11 06:38:00,-0.016766667
1436611140,2015-07-11 06:39:00,-0.016733333
1436611200,2015-07-11 06:40:00,-0.017050000
1436611260,2015-07-11 06:41:00,-0.017083333
1436611320,2015-07-11 06:42:00,-0.016933333
1436611380,2015-07-11 06:43:00,-0.016966667
1436611440,2015-07-11 06:44:00,-0.016683333
1436611500,2015-07-11 06:45:00,-0.016683333
1436611560,2015-07-11 06:46:00,-0.016983333
1436611620,2015-07-11 06:47:00,-0.017166667
1436611680,2015-07-11 06:48:00,-0.017066667
1436611740,2015-07-11 06:49:00,-0.017066667
1436611800,2015-07-11 06:50:00,-0.016683333
1436611860,2015-07-11 06:51:00,-0.016716667
1436611920,2015-07-11 06:52:00,-0.016833333
1436611980,2015-07-11 06:53:00,-0.017266667
1436612040,2015-07-11 06:54:00,-0.017266667
1436612100,2015-07-11 06:55:00,-0.017283333
1436612160,2015-07-11 06:56:00,-0.017266667
1436612220,2015-07-11 06:57:00,-0.017083333
1436612280,2015-07-11 06:58:00,-0.017066667
1436612340,2015-07-11 06:59:00,-0.017250000
1436612400,2015-07-11 07:00:00,-0.017416667
1436612460,2015-07-11 07:01:00,-0.017400000
1436612520,2015-07-11 07:02:00,-0.017383333
1436612580,2015-07-11 07:03:00,-0.017000000
1436612640,2015-07-11 07:04:00,-0.016833333
1436612700,2015-07-11 07:05:00,-0.017000000
1436612760,2015-07-11 07:06:00,-0.017266667
1436612820,2015-07-11 07:07:00,-0.017266667
1436612880,2015-07-11 07:08:00,-0.017266667
1436612940,2015-07-11 07:09:00,-0.017150000
1436613000,2015-07-11 07:10:00,-0.017100000
1436613060,2015-07-11 07:11:00,-0.017083333
1436613120,2015-07-11 07:12:00,-0.017566667
1436613180,2015-07-11 07:13:00,-0.017416667
